,a,b
belebele_lug_788,0.80522317,-0.77776045
belebele_lug_789,0.6044916,0.55084634
belebele_lug_79,0.65816486,0.15406066
belebele_lug_790,0.73943514,0.6612007
belebele_lug_791,0.7163239,1.5429639
belebele_lug_792,0.7163239,1.5429639
belebele_lug_793,0.6710693,1.0479506
belebele_lug_794,0.73943514,0.6612007
belebele_lug_795,0.80522317,-0.77776045
belebele_lug_796,0.7477486,1.1223401
belebele_lug_797,0.5802779,0.10954206
belebele_lug_798,0.6959062,0.62772906
belebele_lug_799,0.80522317,-0.77776045
belebele_lug_8,0.7282954,0.19395256
belebele_lug_80,0.7642891,-0.2684724
belebele_lug_800,0.6710693,1.0479506
belebele_lug_801,0.7642891,-0.2684724
belebele_lug_802,0.80522317,-0.77776045
belebele_lug_803,0.73943514,0.6612007
belebele_lug_804,0.576663,0.5257382
belebele_lug_805,0.80522317,-0.77776045
belebele_lug_806,0.7163239,1.5429639
belebele_lug_807,0.6364851,0.5787512
belebele_lug_808,0.80522317,-0.77776045
belebele_lug_809,0.80522317,-0.77776045
belebele_lug_81,0.80522317,-0.77776045
belebele_lug_810,0.6364851,0.5787512
belebele_lug_811,0.73943514,0.6612007
belebele_lug_812,0.73943514,0.6612007
belebele_lug_813,0.73943514,0.6612007
belebele_lug_814,0.80522317,-0.77776045
belebele_lug_815,0.6626997,0.1566573
belebele_lug_816,0.80522317,-0.77776045
belebele_lug_817,0.80522317,-0.77776045
belebele_lug_818,0.6933035,0.1741344
belebele_lug_819,0.80522317,-0.77776045
belebele_lug_82,0.7241757,-0.28113684
belebele_lug_820,0.7282954,0.19395256
belebele_lug_821,0.7338966,0.19710252
belebele_lug_822,0.80522317,-0.77776045
belebele_lug_823,0.7241757,-0.28113684
belebele_lug_824,0.7163239,1.5429639
belebele_lug_825,0.80522317,-0.77776045
belebele_lug_826,0.7293594,-0.27954894
belebele_lug_827,0.7293594,-0.27954894
belebele_lug_828,0.7282954,0.19395256
belebele_lug_829,0.69447774,0.17480274
belebele_lug_83,0.69447774,0.17480274
belebele_lug_830,0.80522317,-0.77776045
belebele_lug_831,0.7642891,-0.2684724
belebele_lug_832,0.7163239,1.5429639
belebele_lug_833,0.69447774,0.17480274
belebele_lug_834,0.73943514,0.6612007
belebele_lug_835,0.73943514,0.6612007
belebele_lug_836,0.80522317,-0.77776045
belebele_lug_837,0.7163239,1.5429639
belebele_lug_838,0.80522317,-0.77776045
belebele_lug_839,0.7642891,-0.2684724
belebele_lug_84,0.6959062,0.62772906
belebele_lug_840,0.80522317,-0.77776045
belebele_lug_841,0.80522317,-0.77776045
belebele_lug_842,0.7241757,-0.28113684
belebele_lug_843,0.80522317,-0.77776045
belebele_lug_844,0.73943514,0.6612007
belebele_lug_845,0.80522317,-0.77776045
belebele_lug_846,0.80522317,-0.77776045
belebele_lug_847,0.69447774,0.17480274
belebele_lug_848,0.69447774,0.17480274
belebele_lug_849,0.7293594,-0.27954894
belebele_lug_85,0.7642891,-0.2684724
belebele_lug_850,0.80522317,-0.77776045
belebele_lug_851,0.633549,1.0072805
belebele_lug_852,0.80522317,-0.77776045
belebele_lug_853,0.7241757,-0.28113684
belebele_lug_854,0.7642891,-0.2684724
belebele_lug_855,0.6078216,0.12522739
belebele_lug_856,0.6710693,1.0479506
belebele_lug_857,0.7293594,-0.27954894
belebele_lug_858,0.7163239,1.5429639
belebele_lug_859,0.7282954,0.19395256
belebele_lug_86,0.69161004,-0.29073063
belebele_lug_860,0.69447774,0.17480274
belebele_lug_861,0.69447774,0.17480274
belebele_lug_862,0.73943514,0.6612007
belebele_lug_863,0.7282954,0.19395256
belebele_lug_864,0.80522317,-0.77776045
belebele_lug_865,0.80522317,-0.77776045
belebele_lug_866,0.7241757,-0.28113684
belebele_lug_867,0.69447774,0.17480274
belebele_lug_868,0.7642891,-0.2684724
belebele_lug_869,0.80522317,-0.77776045
belebele_lug_87,0.69447774,0.17480274
belebele_lug_870,0.7477486,1.1223401
belebele_lug_871,0.73943514,0.6612007
belebele_lug_872,0.80522317,-0.77776045
belebele_lug_873,0.80522317,-0.77776045
belebele_lug_874,0.7163239,1.5429639
belebele_lug_875,0.7642891,-0.2684724
belebele_lug_876,0.80522317,-0.77776045
belebele_lug_877,0.7293594,-0.27954894
belebele_lug_878,0.7282954,0.19395256
belebele_lug_879,0.73943514,0.6612007
belebele_lug_88,0.7477486,1.1223401
belebele_lug_880,0.7642891,-0.2684724
belebele_lug_881,0.80522317,-0.77776045
belebele_lug_882,0.69447774,0.17480274
belebele_lug_883,0.69161004,-0.29073063
belebele_lug_884,0.6054193,0.55167013
belebele_lug_885,0.80522317,-0.77776045
belebele_lug_886,0.7282954,0.19395256
belebele_lug_887,0.7282954,0.19395256
belebele_lug_888,0.7293594,-0.27954894
belebele_lug_889,0.7642891,-0.2684724
belebele_lug_89,0.6710693,1.0479506
belebele_lug_890,0.73943514,0.6612007
belebele_lug_891,0.7477486,1.1223401
belebele_lug_892,0.73943514,0.6612007
belebele_lug_893,0.60534966,0.97477794
belebele_lug_894,0.6959062,0.62772906
belebele_lug_895,0.80522317,-0.77776045
belebele_lug_896,0.5802621,0.5290278
belebele_lug_897,0.7163239,1.5429639
belebele_lug_898,0.80522317,-0.77776045
belebele_lug_899,0.73943514,0.6612007
belebele_lug_9,0.80522317,-0.77776045
belebele_lug_90,0.7241757,-0.28113684
belebele_lug_91,0.80522317,-0.77776045
belebele_lug_92,0.69447774,0.17480274
belebele_lug_93,0.5802621,0.5290278
belebele_lug_94,0.7477486,1.1223401
belebele_lug_95,0.69447774,0.17480274
belebele_lug_96,0.7293594,-0.27954894
belebele_lug_97,0.80522317,-0.77776045
belebele_lug_98,0.80522317,-0.77776045
belebele_lug_99,0.63821864,1.012501
belebele_orm_0,0.7477486,1.1223401
belebele_orm_1,0.80522317,-0.77776045
belebele_orm_10,0.80522317,-0.77776045
belebele_orm_100,0.7013139,0.63199866
belebele_orm_101,0.7477486,1.1223401
belebele_orm_102,0.633549,1.0072805
belebele_orm_103,0.60534966,0.97477794
belebele_orm_104,0.73943514,0.6612007
belebele_orm_105,0.7163239,1.5429639
belebele_orm_106,0.7163239,1.5429639
belebele_orm_107,0.73943514,0.6612007
belebele_orm_108,0.7282954,0.19395256
belebele_orm_109,0.7241757,-0.28113684
belebele_orm_11,0.6626997,0.1566573
belebele_orm_110,0.6364851,0.5787512
belebele_orm_111,0.7293594,-0.27954894
belebele_orm_112,0.69161004,-0.29073063
belebele_orm_113,0.7163239,1.5429639
belebele_orm_114,0.7241757,-0.28113684
belebele_orm_115,0.7477486,1.1223401
belebele_orm_116,0.7293594,-0.27954894
belebele_orm_117,0.7241757,-0.28113684
belebele_orm_118,0.7293594,-0.27954894
belebele_orm_119,0.6044916,0.55084634
belebele_orm_12,0.80522317,-0.77776045
belebele_orm_120,0.80522317,-0.77776045
belebele_orm_121,0.69447774,0.17480274
belebele_orm_122,0.73943514,0.6612007
belebele_orm_123,0.7477486,1.1223401
belebele_orm_124,0.7282954,0.19395256
belebele_orm_125,0.6710693,1.0479506
belebele_orm_126,0.7163239,1.5429639
belebele_orm_127,0.69161004,-0.29073063
belebele_orm_128,0.73943514,0.6612007
belebele_orm_129,0.7477486,1.1223401
belebele_orm_13,0.7293594,-0.27954894
belebele_orm_130,0.69161004,-0.29073063
belebele_orm_131,0.7241757,-0.28113684
belebele_orm_132,0.7241757,-0.28113684
belebele_orm_133,0.80522317,-0.77776045
belebele_orm_134,0.7163239,1.5429639
belebele_orm_135,0.7642891,-0.2684724
belebele_orm_136,0.7642891,-0.2684724
belebele_orm_137,0.7293594,-0.27954894
belebele_orm_138,0.66330975,0.60132694
belebele_orm_139,0.80522317,-0.77776045
belebele_orm_14,0.7282954,0.19395256
belebele_orm_140,0.80522317,-0.77776045
belebele_orm_141,0.6959062,0.62772906
belebele_orm_142,0.80522317,-0.77776045
belebele_orm_143,0.7293594,-0.27954894
belebele_orm_144,0.7282954,0.19395256
belebele_orm_145,0.80522317,-0.77776045
belebele_orm_146,0.7642891,-0.2684724
belebele_orm_147,0.7163239,1.5429639
belebele_orm_148,0.7163239,1.5429639
belebele_orm_149,0.6933035,0.1741344
belebele_orm_15,0.7282954,0.19395256
belebele_orm_150,0.7477486,1.1223401
belebele_orm_151,0.7163239,1.5429639
belebele_orm_152,0.69161004,-0.29073063
belebele_orm_153,0.73943514,0.6612007
belebele_orm_154,0.73943514,0.6612007
belebele_orm_155,0.80522317,-0.77776045
belebele_orm_156,0.80522317,-0.77776045
belebele_orm_157,0.7282954,0.19395256
belebele_orm_158,0.63318455,0.13974576
belebele_orm_159,0.7338966,0.19710252
belebele_orm_16,0.80522317,-0.77776045
belebele_orm_160,0.73943514,0.6612007
belebele_orm_161,0.7642891,-0.2684724
belebele_orm_162,0.7282954,0.19395256
belebele_orm_163,0.7293594,-0.27954894
belebele_orm_164,0.7241757,-0.28113684
belebele_orm_165,0.6320794,0.574971
belebele_orm_166,0.6933035,0.1741344
belebele_orm_167,0.6320794,0.574971
belebele_orm_168,0.69161004,-0.29073063
belebele_orm_169,0.73943514,0.6612007
belebele_orm_17,0.80522317,-0.77776045
belebele_orm_170,0.7241757,-0.28113684
belebele_orm_171,0.73943514,0.6612007
belebele_orm_172,0.7163239,1.5429639
belebele_orm_173,0.80522317,-0.77776045
belebele_orm_174,0.6933035,0.1741344
belebele_orm_175,0.7163239,1.5429639
belebele_orm_176,0.69447774,0.17480274
belebele_orm_177,0.7163239,1.5429639
belebele_orm_178,0.73943514,0.6612007
belebele_orm_179,0.6933035,0.1741344
belebele_orm_18,0.6959062,0.62772906
belebele_orm_180,0.7293594,-0.27954894
belebele_orm_181,0.6959062,0.62772906
belebele_orm_182,0.7241757,-0.28113684
belebele_orm_183,0.7282954,0.19395256
belebele_orm_184,0.73943514,0.6612007
belebele_orm_185,0.7163239,1.5429639
belebele_orm_186,0.7163239,1.5429639
belebele_orm_187,0.7338966,0.19710252
belebele_orm_188,0.6364851,0.5787512
belebele_orm_189,0.80522317,-0.77776045
belebele_orm_19,0.7477486,1.1223401
belebele_orm_190,0.69447774,0.17480274
belebele_orm_191,0.80522317,-0.77776045
belebele_orm_192,0.7163239,1.5429639
belebele_orm_193,0.73943514,0.6612007
belebele_orm_194,0.7338966,0.19710252
belebele_orm_195,0.7477486,1.1223401
belebele_orm_196,0.7293594,-0.27954894
belebele_orm_197,0.80522317,-0.77776045
belebele_orm_198,0.80522317,-0.77776045
belebele_orm_199,0.7477486,1.1223401
belebele_orm_2,0.7338966,0.19710252
belebele_orm_20,0.6959062,0.62772906
belebele_orm_200,0.6933035,0.1741344
belebele_orm_201,0.6710693,1.0479506
belebele_orm_202,0.7642891,-0.2684724
belebele_orm_203,0.7293594,-0.27954894
belebele_orm_204,0.80522317,-0.77776045
belebele_orm_205,0.7282954,0.19395256
belebele_orm_206,0.7013139,0.63199866
belebele_orm_207,0.80522317,-0.77776045
belebele_orm_208,0.69161004,-0.29073063
belebele_orm_209,0.73943514,0.6612007
belebele_orm_21,0.73943514,0.6612007
belebele_orm_210,0.6710693,1.0479506
belebele_orm_211,0.73943514,0.6612007
belebele_orm_212,0.6054193,0.55167013
belebele_orm_213,0.69161004,-0.29073063
belebele_orm_214,0.7163239,1.5429639
belebele_orm_215,0.73943514,0.6612007
belebele_orm_216,0.73943514,0.6612007
belebele_orm_217,0.80522317,-0.77776045
belebele_orm_218,0.7241757,-0.28113684
belebele_orm_219,0.69447774,0.17480274
belebele_orm_22,0.7282954,0.19395256
belebele_orm_220,0.6959062,0.62772906
belebele_orm_221,0.6933035,0.1741344
belebele_orm_222,0.7293594,-0.27954894
belebele_orm_223,0.80522317,-0.77776045
belebele_orm_224,0.6933035,0.1741344
belebele_orm_225,0.633549,1.0072805
belebele_orm_226,0.7477486,1.1223401
belebele_orm_227,0.80522317,-0.77776045
belebele_orm_228,0.80522317,-0.77776045
belebele_orm_229,0.73943514,0.6612007
belebele_orm_23,0.80522317,-0.77776045
belebele_orm_230,0.6959062,0.62772906
belebele_orm_231,0.7282954,0.19395256
belebele_orm_232,0.7282954,0.19395256
belebele_orm_233,0.80522317,-0.77776045
belebele_orm_234,0.7477486,1.1223401
belebele_orm_235,0.6933035,0.1741344
belebele_orm_236,0.6078216,0.12522739
belebele_orm_237,0.80522317,-0.77776045
belebele_orm_238,0.80522317,-0.77776045
belebele_orm_239,0.73943514,0.6612007
belebele_orm_24,0.6320794,0.574971
belebele_orm_240,0.7477486,1.1223401
belebele_orm_241,0.7293594,-0.27954894
belebele_orm_242,0.7241757,-0.28113684
belebele_orm_243,0.7338966,0.19710252
belebele_orm_244,0.69447774,0.17480274
belebele_orm_245,0.80522317,-0.77776045
belebele_orm_246,0.69447774,0.17480274
belebele_orm_247,0.80522317,-0.77776045
belebele_orm_248,0.80522317,-0.77776045
belebele_orm_249,0.7642891,-0.2684724
belebele_orm_25,0.6959062,0.62772906
belebele_orm_250,0.7642891,-0.2684724
belebele_orm_251,0.7338966,0.19710252
belebele_orm_252,0.7338966,0.19710252
belebele_orm_253,0.6959062,0.62772906
belebele_orm_254,0.7642891,-0.2684724
belebele_orm_255,0.7477486,1.1223401
belebele_orm_256,0.6044916,0.55084634
belebele_orm_257,0.66330975,0.60132694
belebele_orm_258,0.80522317,-0.77776045
belebele_orm_259,0.6044916,0.55084634
belebele_orm_26,0.80522317,-0.77776045
belebele_orm_260,0.69447774,0.17480274
belebele_orm_261,0.7642891,-0.2684724
belebele_orm_262,0.7163239,1.5429639
belebele_orm_263,0.73943514,0.6612007
belebele_orm_264,0.7282954,0.19395256
belebele_orm_265,0.6959062,0.62772906
belebele_orm_266,0.69447774,0.17480274
belebele_orm_267,0.6364851,0.5787512
belebele_orm_268,0.7477486,1.1223401
belebele_orm_269,0.6959062,0.62772906
belebele_orm_27,0.7241757,-0.28113684
belebele_orm_270,0.6710693,1.0479506
belebele_orm_271,0.73943514,0.6612007
belebele_orm_272,0.6710693,1.0479506
belebele_orm_273,0.80522317,-0.77776045
belebele_orm_274,0.69447774,0.17480274
belebele_orm_275,0.73943514,0.6612007
belebele_orm_276,0.7013139,0.63199866
belebele_orm_277,0.80522317,-0.77776045
belebele_orm_278,0.7642891,-0.2684724
belebele_orm_279,0.73943514,0.6612007
belebele_orm_28,0.7293594,-0.27954894
belebele_orm_280,0.69447774,0.17480274
belebele_orm_281,0.7642891,-0.2684724
belebele_orm_282,0.7241757,-0.28113684
belebele_orm_283,0.69447774,0.17480274
belebele_orm_284,0.7013139,0.63199866
belebele_orm_285,0.7642891,-0.2684724
belebele_orm_286,0.7241757,-0.28113684
belebele_orm_287,0.7241757,-0.28113684
belebele_orm_288,0.7642891,-0.2684724
belebele_orm_289,0.7477486,1.1223401
belebele_orm_29,0.80522317,-0.77776045
belebele_orm_290,0.7163239,1.5429639
belebele_orm_291,0.7477486,1.1223401
belebele_orm_292,0.7477486,1.1223401
belebele_orm_293,0.7282954,0.19395256
belebele_orm_294,0.7477486,1.1223401
belebele_orm_295,0.69447774,0.17480274
belebele_orm_296,0.7642891,-0.2684724
belebele_orm_297,0.7642891,-0.2684724
belebele_orm_298,0.69447774,0.17480274
belebele_orm_299,0.7293594,-0.27954894
belebele_orm_3,0.7013139,0.63199866
belebele_orm_30,0.7642891,-0.2684724
belebele_orm_300,0.60404813,0.12307197
belebele_orm_301,0.80522317,-0.77776045
belebele_orm_302,0.7163239,1.5429639
belebele_orm_303,0.7241757,-0.28113684
belebele_orm_304,0.7163239,1.5429639
belebele_orm_305,0.6933035,0.1741344
belebele_orm_306,0.7013139,0.63199866
belebele_orm_307,0.7163239,1.5429639
belebele_orm_308,0.7241757,-0.28113684
belebele_orm_309,0.7642891,-0.2684724
belebele_orm_31,0.7642891,-0.2684724
belebele_orm_310,0.7477486,1.1223401
belebele_orm_311,0.5802621,0.5290278
belebele_orm_312,0.7642891,-0.2684724
belebele_orm_313,0.7293594,-0.27954894
belebele_orm_314,0.7163239,1.5429639
belebele_orm_315,0.7477486,1.1223401
belebele_orm_316,0.6710693,1.0479506
belebele_orm_317,0.73943514,0.6612007
belebele_orm_318,0.6959062,0.62772906
belebele_orm_319,0.7282954,0.19395256
belebele_orm_32,0.73943514,0.6612007
belebele_orm_320,0.6078216,0.12522739
belebele_orm_321,0.7163239,1.5429639
belebele_orm_322,0.80522317,-0.77776045
belebele_orm_323,0.7642891,-0.2684724
belebele_orm_324,0.6078216,0.12522739
belebele_orm_325,0.80522317,-0.77776045
belebele_orm_326,0.73943514,0.6612007
belebele_orm_327,0.7013139,0.63199866
belebele_orm_328,0.80522317,-0.77776045
belebele_orm_329,0.7241757,-0.28113684
belebele_orm_33,0.73943514,0.6612007
belebele_orm_330,0.6348883,-0.3055597
belebele_orm_331,0.80522317,-0.77776045
belebele_orm_332,0.7163239,1.5429639
belebele_orm_333,0.6933035,0.1741344
belebele_orm_334,0.7013139,0.63199866
belebele_orm_335,0.65816486,0.15406066
belebele_orm_336,0.7338966,0.19710252
belebele_orm_337,0.7282954,0.19395256
belebele_orm_338,0.7163239,1.5429639
belebele_orm_339,0.73943514,0.6612007
belebele_orm_34,0.69447774,0.17480274
belebele_orm_340,0.80522317,-0.77776045
belebele_orm_341,0.7241757,-0.28113684
belebele_orm_342,0.80522317,-0.77776045
belebele_orm_343,0.7642891,-0.2684724
belebele_orm_344,0.80522317,-0.77776045
belebele_orm_345,0.80522317,-0.77776045
belebele_orm_346,0.7163239,1.5429639
belebele_orm_347,0.80522317,-0.77776045
belebele_orm_348,0.73943514,0.6612007
belebele_orm_349,0.80522317,-0.77776045
belebele_orm_35,0.80522317,-0.77776045
belebele_orm_350,0.633549,1.0072805
belebele_orm_351,0.6078216,0.12522739
belebele_orm_352,0.73943514,0.6612007
belebele_orm_353,0.80522317,-0.77776045
belebele_orm_354,0.7163239,1.5429639
belebele_orm_355,0.7163239,1.5429639
belebele_orm_356,0.6710693,1.0479506
belebele_orm_357,0.7013139,0.63199866
belebele_orm_358,0.7293594,-0.27954894
belebele_orm_359,0.7642891,-0.2684724
belebele_orm_36,0.7642891,-0.2684724
belebele_orm_360,0.80522317,-0.77776045
belebele_orm_361,0.6054193,0.55167013
belebele_orm_362,0.80522317,-0.77776045
belebele_orm_363,0.80522317,-0.77776045
belebele_orm_364,0.7642891,-0.2684724
belebele_orm_365,0.7293594,-0.27954894
belebele_orm_366,0.73943514,0.6612007
belebele_orm_367,0.7642891,-0.2684724
belebele_orm_368,0.7477486,1.1223401
belebele_orm_369,0.80522317,-0.77776045
belebele_orm_37,0.6078216,0.12522739
belebele_orm_370,0.5802621,0.5290278
belebele_orm_371,0.7642891,-0.2684724
belebele_orm_372,0.7013139,0.63199866
belebele_orm_373,0.7282954,0.19395256
belebele_orm_374,0.7642891,-0.2684724
belebele_orm_375,0.73943514,0.6612007
belebele_orm_376,0.80522317,-0.77776045
belebele_orm_377,0.7477486,1.1223401
belebele_orm_378,0.80522317,-0.77776045
belebele_orm_379,0.6933035,0.1741344
belebele_orm_38,0.7293594,-0.27954894
belebele_orm_380,0.7163239,1.5429639
belebele_orm_381,0.7282954,0.19395256
belebele_orm_382,0.7477486,1.1223401
belebele_orm_383,0.63821864,1.012501
belebele_orm_384,0.7293594,-0.27954894
belebele_orm_385,0.7338966,0.19710252
belebele_orm_386,0.633549,1.0072805
belebele_orm_387,0.69161004,-0.29073063
belebele_orm_388,0.7642891,-0.2684724
belebele_orm_389,0.60404813,0.12307197
belebele_orm_39,0.7642891,-0.2684724
belebele_orm_390,0.7477486,1.1223401
belebele_orm_391,0.6054193,0.55167013
belebele_orm_392,0.7642891,-0.2684724
belebele_orm_393,0.80522317,-0.77776045
belebele_orm_394,0.7642891,-0.2684724
belebele_orm_395,0.73943514,0.6612007
belebele_orm_396,0.7293594,-0.27954894
belebele_orm_397,0.7013139,0.63199866
belebele_orm_398,0.7477486,1.1223401
belebele_orm_399,0.7477486,1.1223401
belebele_orm_4,0.6078216,0.12522739
belebele_orm_40,0.69161004,-0.29073063
belebele_orm_400,0.6959062,0.62772906
belebele_orm_401,0.6933035,0.1741344
belebele_orm_402,0.7163239,1.5429639
belebele_orm_403,0.7163239,1.5429639
belebele_orm_404,0.7293594,-0.27954894
belebele_orm_405,0.69447774,0.17480274
belebele_orm_406,0.7163239,1.5429639
belebele_orm_407,0.80522317,-0.77776045
belebele_orm_408,0.80522317,-0.77776045
belebele_orm_409,0.73943514,0.6612007
belebele_orm_41,0.7477486,1.1223401
belebele_orm_410,0.73943514,0.6612007
belebele_orm_411,0.80522317,-0.77776045
belebele_orm_412,0.80522317,-0.77776045
belebele_orm_413,0.7477486,1.1223401
belebele_orm_414,0.7338966,0.19710252
belebele_orm_415,0.7282954,0.19395256
belebele_orm_416,0.73943514,0.6612007
belebele_orm_417,0.6626997,0.1566573
belebele_orm_418,0.7293594,-0.27954894
belebele_orm_419,0.6054193,0.55167013
belebele_orm_42,0.7013139,0.63199866
belebele_orm_420,0.7642891,-0.2684724
belebele_orm_421,0.7338966,0.19710252
belebele_orm_422,0.7293594,-0.27954894
belebele_orm_423,0.80522317,-0.77776045
belebele_orm_424,0.7282954,0.19395256
belebele_orm_425,0.69447774,0.17480274
belebele_orm_426,0.7338966,0.19710252
belebele_orm_427,0.6933035,0.1741344
belebele_orm_428,0.80522317,-0.77776045
belebele_orm_429,0.6364851,0.5787512
belebele_orm_43,0.80522317,-0.77776045
belebele_orm_430,0.7293594,-0.27954894
belebele_orm_431,0.7293594,-0.27954894
belebele_orm_432,0.5802621,0.5290278
belebele_orm_433,0.6054193,0.55167013
belebele_orm_434,0.7241757,-0.28113684
belebele_orm_435,0.80522317,-0.77776045
belebele_orm_436,0.7163239,1.5429639
belebele_orm_437,0.6626997,0.1566573
belebele_orm_438,0.6959062,0.62772906
belebele_orm_439,0.7013139,0.63199866
belebele_orm_44,0.7282954,0.19395256
belebele_orm_440,0.80522317,-0.77776045
belebele_orm_441,0.7163239,1.5429639
belebele_orm_442,0.80522317,-0.77776045
belebele_orm_443,0.69161004,-0.29073063
belebele_orm_444,0.7338966,0.19710252
belebele_orm_445,0.80522317,-0.77776045
belebele_orm_446,0.7293594,-0.27954894
belebele_orm_447,0.6054193,0.55167013
belebele_orm_448,0.7163239,1.5429639
belebele_orm_449,0.80522317,-0.77776045
belebele_orm_45,0.7241757,-0.28113684
belebele_orm_450,0.7477486,1.1223401
belebele_orm_451,0.7338966,0.19710252
belebele_orm_452,0.6348883,-0.3055597
belebele_orm_453,0.69447774,0.17480274
belebele_orm_454,0.69447774,0.17480274
belebele_orm_455,0.7642891,-0.2684724
belebele_orm_456,0.7642891,-0.2684724
belebele_orm_457,0.7282954,0.19395256
belebele_orm_458,0.73943514,0.6612007
belebele_orm_459,0.6959062,0.62772906
belebele_orm_46,0.80522317,-0.77776045
belebele_orm_460,0.7642891,-0.2684724
belebele_orm_461,0.7013139,0.63199866
belebele_orm_462,0.7338966,0.19710252
belebele_orm_463,0.7642891,-0.2684724
belebele_orm_464,0.80522317,-0.77776045
belebele_orm_465,0.80522317,-0.77776045
belebele_orm_466,0.6933035,0.1741344
belebele_orm_467,0.6710693,1.0479506
belebele_orm_468,0.66330975,0.60132694
belebele_orm_469,0.7338966,0.19710252
belebele_orm_47,0.6959062,0.62772906
belebele_orm_470,0.7293594,-0.27954894
belebele_orm_471,0.73943514,0.6612007
belebele_orm_472,0.69447774,0.17480274
belebele_orm_473,0.69447774,0.17480274
belebele_orm_474,0.6078216,0.12522739
belebele_orm_475,0.60534966,0.97477794
belebele_orm_476,0.7282954,0.19395256
belebele_orm_477,0.7013139,0.63199866
belebele_orm_478,0.7013139,0.63199866
belebele_orm_479,0.6933035,0.1741344
belebele_orm_48,0.6710693,1.0479506
belebele_orm_480,0.7282954,0.19395256
belebele_orm_481,0.7241757,-0.28113684
belebele_orm_482,0.7241757,-0.28113684
belebele_orm_483,0.7477486,1.1223401
belebele_orm_484,0.7293594,-0.27954894
belebele_orm_485,0.6959062,0.62772906
belebele_orm_486,0.7163239,1.5429639
belebele_orm_487,0.80522317,-0.77776045
belebele_orm_488,0.7013139,0.63199866
belebele_orm_489,0.7293594,-0.27954894
belebele_orm_49,0.73943514,0.6612007
belebele_orm_490,0.80522317,-0.77776045
belebele_orm_491,0.80522317,-0.77776045
belebele_orm_492,0.69161004,-0.29073063
belebele_orm_493,0.7013139,0.63199866
belebele_orm_494,0.80522317,-0.77776045
belebele_orm_495,0.6320794,0.574971
belebele_orm_496,0.7163239,1.5429639
belebele_orm_497,0.80522317,-0.77776045
belebele_orm_498,0.7293594,-0.27954894
belebele_orm_499,0.7642891,-0.2684724
belebele_orm_5,0.7338966,0.19710252
belebele_orm_50,0.80522317,-0.77776045
belebele_orm_500,0.7477486,1.1223401
belebele_orm_501,0.7477486,1.1223401
belebele_orm_502,0.80522317,-0.77776045
belebele_orm_503,0.7013139,0.63199866
belebele_orm_504,0.7642891,-0.2684724
belebele_orm_505,0.66330975,0.60132694
belebele_orm_506,0.80522317,-0.77776045
belebele_orm_507,0.7163239,1.5429639
belebele_orm_508,0.80522317,-0.77776045
belebele_orm_509,0.80522317,-0.77776045
belebele_orm_51,0.69447774,0.17480274
belebele_orm_510,0.633549,1.0072805
belebele_orm_511,0.6348883,-0.3055597
belebele_orm_512,0.6054193,0.55167013
belebele_orm_513,0.7642891,-0.2684724
belebele_orm_514,0.80522317,-0.77776045
belebele_orm_515,0.80522317,-0.77776045
belebele_orm_516,0.69161004,-0.29073063
belebele_orm_517,0.73943514,0.6612007
belebele_orm_518,0.69447774,0.17480274
belebele_orm_519,0.7477486,1.1223401
belebele_orm_52,0.80522317,-0.77776045
belebele_orm_520,0.80522317,-0.77776045
belebele_orm_521,0.7338966,0.19710252
belebele_orm_522,0.7642891,-0.2684724
belebele_orm_523,0.69161004,-0.29073063
belebele_orm_524,0.80522317,-0.77776045
belebele_orm_525,0.69447774,0.17480274
belebele_orm_526,0.80522317,-0.77776045
belebele_orm_527,0.80522317,-0.77776045
belebele_orm_528,0.69161004,-0.29073063
belebele_orm_529,0.7282954,0.19395256
belebele_orm_53,0.6626997,0.1566573
belebele_orm_530,0.7282954,0.19395256
belebele_orm_531,0.5802621,0.5290278
belebele_orm_532,0.7163239,1.5429639
belebele_orm_533,0.7013139,0.63199866
belebele_orm_534,0.7013139,0.63199866
belebele_orm_535,0.6933035,0.1741344
belebele_orm_536,0.80522317,-0.77776045
belebele_orm_537,0.80522317,-0.77776045
belebele_orm_538,0.7338966,0.19710252
belebele_orm_539,0.7477486,1.1223401
belebele_orm_54,0.80522317,-0.77776045
belebele_orm_540,0.7338966,0.19710252
belebele_orm_541,0.6078216,0.12522739
belebele_orm_542,0.80522317,-0.77776045
belebele_orm_543,0.6959062,0.62772906
belebele_orm_544,0.7642891,-0.2684724
belebele_orm_545,0.66330975,0.60132694
belebele_orm_546,0.7642891,-0.2684724
belebele_orm_547,0.7293594,-0.27954894
belebele_orm_548,0.7642891,-0.2684724
belebele_orm_549,0.80522317,-0.77776045
belebele_orm_55,0.69447774,0.17480274
belebele_orm_550,0.80522317,-0.77776045
belebele_orm_551,0.80522317,-0.77776045
belebele_orm_552,0.80522317,-0.77776045
belebele_orm_553,0.6054193,0.55167013
belebele_orm_554,0.7293594,-0.27954894
belebele_orm_555,0.80522317,-0.77776045
belebele_orm_556,0.80522317,-0.77776045
belebele_orm_557,0.73943514,0.6612007
belebele_orm_558,0.69447774,0.17480274
belebele_orm_559,0.6710693,1.0479506
belebele_orm_56,0.6320794,0.574971
belebele_orm_560,0.7477486,1.1223401
belebele_orm_561,0.7163239,1.5429639
belebele_orm_562,0.6933035,0.1741344
belebele_orm_563,0.69447774,0.17480274
belebele_orm_564,0.80522317,-0.77776045
